h3_cell,time_bin,crash_count,center_lat,center_lon,gi_star,gi_p_value,hotspot_type
892a100ddd7ffff,Week_1_06-13,1,40.69647876971796,-73.90881542044319,-0.5900786612720671,0.05,Normal
892a100de0bffff,Week_1_06-13,2,40.70567187277512,-73.96047469328077,0.5052178504536761,0.05,Normal
892a100de17ffff,Week_1_06-13,2,40.70590088668403,-73.95193093356782,0.5052178504536761,0.05,Normal
892a100de1bffff,Week_1_06-13,1,40.70836880093239,-73.95844062971221,-0.5900786612720671,0.05,Normal
892a100de23ffff,Week_1_06-13,1,40.69792536152797,-73.95376204310934,-0.5900786612720671,0.05,Normal
892a100de27ffff,Week_1_06-13,2,40.69534328115783,-73.95152499282717,0.5052178504536761,0.05,Normal
892a100de2bffff,Week_1_06-13,1,40.697810863898354,-73.95803320270625,-0.5900786612720671,0.05,Normal
892a100de33ffff,Week_1_06-13,1,40.70062190884956,-73.95172794037413,-0.5900786612720671,0.05,Normal
892a100de37ffff,Week_1_06-13,1,40.69803970152982,-73.94949087708,-0.5900786612720671,0.05,Normal
892a100de43ffff,Week_1_06-13,1,40.70813930768699,-73.9669848502124,-0.5900786612720671,0.05,Normal
892a100de47ffff,Week_1_06-13,1,40.70555712929119,-73.96474656339716,-0.5900786612720671,0.05,Normal
892a100de57ffff,Week_1_06-13,1,40.70825413316238,-73.9627127432297,-0.5900786612720671,0.05,Normal
892a100de67ffff,Week_1_06-13,3,40.697696208641965,-73.96230435582322,1.6005143621794191,0.05,Hot Spot
892a100de73ffff,Week_1_06-13,3,40.70297499584633,-73.9625085265644,1.6005143621794191,0.05,Hot Spot
892a100de77ffff,Week_1_06-13,9,40.70039290737465,-73.96027073967913,8.172293432533877,0.05,Hot Spot
892a100de8fffff,Week_1_06-13,1,40.708597663352236,-73.94989638326261,-0.5900786612720671,0.05,Normal
892a100de93ffff,Week_1_06-13,1,40.71399137016968,-73.9458265915598,-0.5900786612720671,0.05,Normal
892a100de97ffff,Week_1_06-13,3,40.711408610040806,-73.94358922641511,1.6005143621794191,0.05,Hot Spot
892a100dea7ffff,Week_1_06-13,3,40.70085027973182,-73.94318511542686,1.6005143621794191,0.05,Hot Spot
892a100deabffff,Week_1_06-13,2,40.703318507383045,-73.94969360737106,0.5052178504536761,0.05,Normal
892a100dec3ffff,Week_1_06-13,1,40.713648294564074,-73.95864441195499,-0.5900786612720671,0.05,Normal
892a100dec7ffff,Week_1_06-13,1,40.71106578029676,-73.95640633582471,-0.5900786612720671,0.05,Normal
892a100ded3ffff,Week_1_06-13,1,40.716345452051755,-73.95660990077972,-0.5900786612720671,0.05,Normal
892a100ded7ffff,Week_1_06-13,4,40.713762810846816,-73.95437181158434,2.695810873905162,0.05,Hot Spot
892a100dedbffff,Week_1_06-13,1,40.716230853775706,-73.96088273813326,-0.5900786612720671,0.05,Normal
892a100e00bffff,Week_1_06-13,1,40.764657699062646,-73.82789293523669,-0.5900786612720671,0.05,Normal
892a100e00fffff,Week_1_06-13,1,40.76207110102365,-73.82565986119289,-0.5900786612720671,0.05,Normal
892a100e013ffff,Week_1_06-13,2,40.7674636886315,-73.82157156360132,0.5052178504536761,0.05,Normal
892a100e01bffff,Week_1_06-13,1,40.76735409461628,-73.82584891402608,-0.5900786612720671,0.05,Normal
892a100e02bffff,Week_1_06-13,1,40.75678845700585,-73.82547085092803,-0.5900786612720671,0.05,Normal
892a100e033ffff,Week_1_06-13,2,40.759594055857534,-73.81915040655481,0.5052178504536761,0.05,Normal
892a100e037ffff,Week_1_06-13,2,40.757007467061726,-73.81691807090026,0.5052178504536761,0.05,Normal
892a100e03bffff,Week_1_06-13,1,40.75948454835243,-73.82342703725897,-0.5900786612720671,0.05,Normal
892a100e047ffff,Week_1_06-13,2,40.76454787033482,-73.83217003734347,0.5052178504536761,0.05,Normal
892a100e053ffff,Week_1_06-13,1,40.76983103115516,-73.83235983379494,-0.5900786612720671,0.05,Normal
892a100e057ffff,Week_1_06-13,1,40.767244342447235,-73.83012625942564,-0.5900786612720671,0.05,Normal
892a100e063ffff,Week_1_06-13,5,40.759265059059935,-73.83198028363003,3.791107385630905,0.05,Hot Spot
892a100e067ffff,Week_1_06-13,1,40.756678714866474,-73.82974723343763,-0.5900786612720671,0.05,Normal
892a100e06bffff,Week_1_06-13,1,40.75915507727417,-73.83625689920167,-0.5900786612720671,0.05,Normal
892a100e06fffff,Week_1_06-13,2,40.75656881465391,-73.83402361088089,0.5052178504536761,0.05,Normal
892a100e077ffff,Week_1_06-13,1,40.75937488275295,-73.82770366296657,-0.5900786612720671,0.05,Normal
892a100e07bffff,Week_1_06-13,3,40.7618514486033,-73.83421358392413,1.6005143621794191,0.05,Hot Spot
892a100e087ffff,Week_1_06-13,1,40.76768240219713,-73.81301684786689,-0.5900786612720671,0.05,Normal
892a100e0b3ffff,Week_1_06-13,3,40.76509543263108,-73.810784476812,1.6005143621794191,0.05,Hot Spot
892a100e0bbffff,Week_1_06-13,2,40.76498623644204,-73.8150615988225,0.5052178504536761,0.05,Normal
892a100e0c7ffff,Week_1_06-13,1,40.77005054050933,-73.82380466142742,-0.5900786612720671,0.05,Normal
892a100e0d3ffff,Week_1_06-13,1,40.775334060854085,-73.82399353730807,-0.5900786612720671,0.05,Normal
892a100e11bffff,Week_1_06-13,1,40.74924797335642,-73.81022256395082,-0.5900786612720671,0.05,Normal
892a100e123ffff,Week_1_06-13,2,40.738793762886594,-73.8055734455161,0.5052178504536761,0.05,Normal
892a100e12bffff,Week_1_06-13,1,40.738684748999304,-73.80984816616888,-0.5900786612720671,0.05,Normal
892a100e137ffff,Week_1_06-13,1,40.73890261883582,-73.80129872007002,-0.5900786612720671,0.05,Normal
892a100e13bffff,Week_1_06-13,2,40.74137995181654,-73.80780426983905,0.5052178504536761,0.05,Normal
892a100e143ffff,Week_1_06-13,1,40.74902945220626,-73.81877391498926,-0.5900786612720671,0.05,Normal
892a100e147ffff,Week_1_06-13,1,40.74644320816095,-73.81654210295125,-0.5900786612720671,0.05,Normal
892a100e153ffff,Week_1_06-13,1,40.75172516276752,-73.81673006576415,-0.5900786612720671,0.05,Normal
892a100e15bffff,Week_1_06-13,1,40.751615741710296,-73.8210059769746,-0.5900786612720671,0.05,Normal
892a100e167ffff,Week_1_06-13,1,40.73857557717473,-73.81412288198078,-0.5900786612720671,0.05,Normal
892a100e173ffff,Week_1_06-13,2,40.74385700959658,-73.81431054082528,0.5052178504536761,0.05,Normal
892a100e17bffff,Week_1_06-13,1,40.74374767492503,-73.81858573276882,-0.5900786612720671,0.05,Normal
892a100e1b7ffff,Week_1_06-13,1,40.74440131329314,-73.79293450868477,-0.5900786612720671,0.05,Normal
892a100e1c3ffff,Week_1_06-13,2,40.754530110138,-73.81040982606521,0.5052178504536761,0.05,Normal
892a100e1c7ffff,Week_1_06-13,1,40.751943530773865,-73.80817822863013,-0.5900786612720671,0.05,Normal
892a100e1d3ffff,Week_1_06-13,1,40.75722584481499,-73.8083652711786,-0.5900786612720671,0.05,Normal
892a100e1d7ffff,Week_1_06-13,1,40.75463913852094,-73.80613366200845,-0.5900786612720671,0.05,Normal
892a100e22bffff,Week_1_06-13,1,40.75601694252273,-73.85540542043442,-0.5900786612720671,0.05,Normal
892a100e22fffff,Week_1_06-13,1,40.75343113331325,-73.85317119200127,-0.5900786612720671,0.05,Normal
892a100e233ffff,Week_1_06-13,1,40.758824183369,-73.84908671488925,-0.5900786612720671,0.05,Normal
892a100e23bffff,Week_1_06-13,2,40.758713569220795,-73.8533633096172,0.5052178504536761,0.05,Normal
892a100e243ffff,Week_1_06-13,1,40.766360631657456,-73.86434483599453,-0.5900786612720671,0.05,Normal
892a100e247ffff,Week_1_06-13,1,40.76377464157371,-73.86210960675996,-0.5900786612720671,0.05,Normal
892a100e24fffff,Week_1_06-13,1,40.76366354780861,-73.8663866667717,-0.5900786612720671,0.05,Normal
892a100e25bffff,Week_1_06-13,2,40.7689466669042,-73.86658031551752,0.5052178504536761,0.05,Normal
892a100e263ffff,Week_1_06-13,3,40.75849186665983,-73.86191648303539,1.6005143621794191,0.05,Hot Spot
892a100e26bffff,Week_1_06-13,1,40.7583807782488,-73.86619306163033,-0.5900786612720671,0.05,Normal
892a100e26fffff,Week_1_06-13,1,40.75579508718759,-73.86395810712409,-0.5900786612720671,0.05,Normal
892a100e273ffff,Week_1_06-13,1,40.7611886966752,-73.85987462777857,-0.5900786612720671,0.05,Normal
892a100e277ffff,Week_1_06-13,1,40.75860279698412,-73.85763989901513,-0.5900786612720671,0.05,Normal
892a100e27bffff,Week_1_06-13,2,40.76107768464052,-73.86415144978784,0.5052178504536761,0.05,Normal
892a100e297ffff,Week_1_06-13,1,40.76961088911078,-73.84091498576912,-0.5900786612720671,0.05,Normal
892a100e2a7ffff,Week_1_06-13,1,40.75904493739654,-73.84053350963386,-0.5900786612720671,0.05,Normal
892a100e2b7ffff,Week_1_06-13,2,40.76174138522431,-73.83849043763767,0.5052178504536761,0.05,Normal
892a100e303ffff,Week_1_06-13,1,40.74589454759339,-73.8379192029769,-0.5900786612720671,0.05,Normal
892a100e307ffff,Week_1_06-13,4,40.74330875649187,-73.83568645067443,2.695810873905162,0.05,Hot Spot
892a100e313ffff,Week_1_06-13,2,40.74859051372767,-73.83587655737574,0.5052178504536761,0.05,Normal
892a100e32fffff,Week_1_06-13,1,40.735331737765996,-73.83753859414294,-0.5900786612720671,0.05,Normal
892a100e363ffff,Week_1_06-13,1,40.740392407909304,-73.84627871929085,-0.5900786612720671,0.05,Normal
892a100e367ffff,Week_1_06-13,1,40.737806952227785,-73.84404575312246,-0.5900786612720671,0.05,Normal
892a100e383ffff,Week_1_06-13,1,40.75139642549187,-73.82955778444422,-0.5900786612720671,0.05,Normal
892a100e38bffff,Week_1_06-13,2,40.751286530332294,-73.83383368060818,0.5052178504536761,0.05,Normal
892a100e38fffff,Week_1_06-13,1,40.748700485367536,-73.83160090435945,-0.5900786612720671,0.05,Normal
892a100e397ffff,Week_1_06-13,2,40.75150616261814,-73.82528188321716,0.5052178504536761,0.05,Normal
892a100e3a7ffff,Week_1_06-13,2,40.740942622954,-73.82490407539989,0.5052178504536761,0.05,Normal
892a100e3afffff,Week_1_06-13,2,40.740832895850446,-73.82917901438648,0.5052178504536761,0.05,Normal
892a100e3bbffff,Week_1_06-13,1,40.74611448580145,-73.82936837809864,-0.5900786612720671,0.05,Normal
892a100e3cbffff,Week_1_06-13,1,40.75365219309398,-73.84461895990351,-0.5900786612720671,0.05,Normal
892a100e42bffff,Week_1_06-13,1,40.7756621533288,-73.81115929634446,-0.5900786612720671,0.05,Normal
892a100e433ffff,Week_1_06-13,1,40.77846756779987,-73.80483552931972,-0.5900786612720671,0.05,Normal
892a100e437ffff,Week_1_06-13,1,40.77588009056373,-73.8026031113069,-0.5900786612720671,0.05,Normal
892a100e443ffff,Week_1_06-13,2,40.786011682090844,-73.82009237769732,0.5052178504536761,0.05,Normal
892a100e453ffff,Week_1_06-13,1,40.78870863317146,-73.8180469913038,-0.5900786612720671,0.05,Normal
892a100e463ffff,Week_1_06-13,1,40.778140180009586,-73.81767051496207,-0.5900786612720671,0.05,Normal
892a100e517ffff,Week_1_06-13,1,40.76563904150926,-73.78939879486124,-0.5900786612720671,0.05,Normal
892a100e52bffff,Week_1_06-13,1,40.757552225863314,-73.7955360355039,-0.5900786612720671,0.05,Normal
892a100e533ffff,Week_1_06-13,1,40.76035618168237,-73.78921385572524,-0.5900786612720671,0.05,Normal
892a100e563ffff,Week_1_06-13,1,40.76003050491779,-73.80204383472586,-0.5900786612720671,0.05,Normal
892a100e56bffff,Week_1_06-13,1,40.75992162979836,-73.80632048493969,-0.5900786612720671,0.05,Normal
892a100e57bffff,Week_1_06-13,1,40.76261746506661,-73.8042754673143,-0.5900786612720671,0.05,Normal
892a100e59bffff,Week_1_06-13,1,40.773618133582325,-73.78753734582126,-0.5900786612720671,0.05,Normal
892a100e5b3ffff,Week_1_06-13,1,40.76585537808114,-73.78084448941804,-0.5900786612720671,0.05,Normal
892a100e5bbffff,Week_1_06-13,2,40.76574728886593,-73.78512164442505,0.5052178504536761,0.05,Normal
892a100e603ffff,Week_1_06-13,2,40.78287539580534,-73.83925268442506,0.5052178504536761,0.05,Normal
892a100e60bffff,Week_1_06-13,1,40.78276515376716,-73.84353145958102,-0.5900786612720671,0.05,Normal
892a100e617ffff,Week_1_06-13,1,40.78298547957241,-73.83497390409102,-0.5900786612720671,0.05,Normal
892a100e62fffff,Week_1_06-13,3,40.77230769159357,-73.8388714751869,1.6005143621794191,0.05,Hot Spot
892a100e647ffff,Week_1_06-13,2,40.7826547534587,-73.84781022951118,0.5052178504536761,0.05,Normal
892a100e657ffff,Week_1_06-13,3,40.78535211394838,-73.84576653577298,1.6005143621794191,0.05,Hot Spot
892a100e667ffff,Week_1_06-13,1,40.774784075791324,-73.84538383815377,-0.5900786612720671,0.05,Normal
892a100e673ffff,Week_1_06-13,1,40.78006792018196,-73.84557516541007,-0.5900786612720671,0.05,Normal
892a100e683ffff,Week_1_06-13,1,40.78837979138591,-73.83088482380975,-0.5900786612720671,0.05,Normal
892a100e693ffff,Week_1_06-13,1,40.791077022702936,-73.82883993632079,-0.5900786612720671,0.05,Normal
892a100e6b7ffff,Week_1_06-13,3,40.780617930635906,-73.82418245573882,1.6005143621794191,0.05,Hot Spot
892a100e803ffff,Week_1_06-13,1,40.70969761191556,-73.8066834028901,-0.5900786612720671,0.05,Normal
892a100e807ffff,Week_1_06-13,2,40.707112458473134,-73.80445414661054,0.5052178504536761,0.05,Normal
892a100e80fffff,Week_1_06-13,1,40.70700347354693,-73.80872598337423,-0.5900786612720671,0.05,Normal
892a100e82bffff,Week_1_06-13,3,40.7017244862025,-73.8085391001314,1.6005143621794191,0.05,Hot Spot
892a100e833ffff,Week_1_06-13,1,40.70452735074384,-73.80222513978325,-0.5900786612720671,0.05,Normal
892a100e853ffff,Week_1_06-13,3,40.71475882705207,-73.81541521406038,1.6005143621794191,0.05,Hot Spot
892a100e857ffff,Week_1_06-13,1,40.71217366356073,-73.81318522097392,-0.5900786612720671,0.05,Normal
892a100e85bffff,Week_1_06-13,2,40.71464944049602,-73.81968775927615,0.5052178504536761,0.05,Normal
892a100e863ffff,Week_1_06-13,4,40.70420016668312,-73.81503992236844,2.695810873905162,0.05,Hot Spot
892a100e867ffff,Week_1_06-13,2,40.70161534844084,-73.81281045180616,0.5052178504536761,0.05,Normal
892a100e86bffff,Week_1_06-13,6,40.704090789974295,-73.8193115068438,4.886403897356648,0.05,Hot Spot
892a100e86fffff,Week_1_06-13,1,40.7015060530216,-73.81708179861472,-0.5900786612720671,0.05,Normal
892a100e873ffff,Week_1_06-13,1,40.70689433092251,-73.81299781531608,-0.5900786612720671,0.05,Normal
892a100e877ffff,Week_1_06-13,1,40.704309385714865,-73.81076833300162,-0.5900786612720671,0.05,Normal
892a100e88bffff,Week_1_06-13,3,40.715086040176615,-73.80259754921575,1.6005143621794191,0.05,Hot Spot
892a100e897ffff,Week_1_06-13,2,40.71530339346527,-73.79405241546331,0.5052178504536761,0.05,Normal
892a100e8abffff,Week_1_06-13,1,40.70722128570032,-73.80018230507241,-0.5900786612720671,0.05,Normal
892a100e8b7ffff,Week_1_06-13,1,40.7074384670545,-73.79163860786296,-0.5900786612720671,0.05,Normal
892a100e8bbffff,Week_1_06-13,1,40.70991527115371,-73.79813923947144,-0.5900786612720671,0.05,Normal
892a100e8cfffff,Week_1_06-13,1,40.7148680558514,-73.8111426639467,-0.5900786612720671,0.05,Normal
892a100e8d3ffff,Week_1_06-13,1,40.72025699194655,-73.80705685708256,-0.5900786612720671,0.05,Normal
892a100e8d7ffff,Week_1_06-13,1,40.71767149322926,-73.80482707836626,-0.5900786612720671,0.05,Normal
892a100e903ffff,Week_1_06-13,2,40.691602498568535,-73.79108384620254,0.5052178504536761,0.05,Normal
892a100e913ffff,Week_1_06-13,1,40.69429579866967,-73.78904095352927,-0.5900786612720671,0.05,Normal
892a100e92fffff,Week_1_06-13,1,40.68104693778717,-73.79071421295029,-0.5900786612720671,0.05,Normal
892a100e94fffff,Week_1_06-13,2,40.69127653266716,-73.8038950634325,0.5052178504536761,0.05,Normal
892a100e95bffff,Week_1_06-13,2,40.69655482435213,-73.80408138258329,0.5052178504536761,0.05,Normal
892a100e963ffff,Week_1_06-13,1,40.68610739940704,-73.79943886507965,-0.5900786612720671,0.05,Normal
892a100e973ffff,Week_1_06-13,2,40.688800674844046,-73.79739667621536,0.5052178504536761,0.05,Normal
892a100e977ffff,Week_1_06-13,1,40.686216049967726,-73.79516893927345,-0.5900786612720671,0.05,Normal
892a100e97bffff,Week_1_06-13,1,40.68869194313313,-73.80166683963247,-0.5900786612720671,0.05,Normal
892a100e983ffff,Week_1_06-13,1,40.69709733645256,-73.78272693035508,-0.5900786612720671,0.05,Normal
892a100e98bffff,Week_1_06-13,1,40.696989149276,-73.78699783005221,-0.5900786612720671,0.05,Normal
892a100e993ffff,Week_1_06-13,1,40.69979066103235,-73.78068333369279,-0.5900786612720671,0.05,Normal
892a100e9a3ffff,Week_1_06-13,1,40.68923402607093,-73.78031597609859,-0.5900786612720671,0.05,Normal
892a100e9c7ffff,Week_1_06-13,2,40.69688080447688,-73.79126872517107,0.5052178504536761,0.05,Normal
892a100e9cbffff,Week_1_06-13,1,40.69935727251317,-73.79776787434518,-0.5900786612720671,0.05,Normal
892a100e9d3ffff,Week_1_06-13,1,40.70215946065719,-73.79145364571984,-0.5900786612720671,0.05,Normal
892a100e9dbffff,Week_1_06-13,2,40.70205095353389,-73.79572501638468,0.5052178504536761,0.05,Normal
892a100ea0bffff,Week_1_06-13,1,40.708820666287316,-73.84085986077677,-0.5900786612720671,0.05,Normal
892a100ea0fffff,Week_1_06-13,1,40.70623616355931,-73.83862870304847,-0.5900786612720671,0.05,Normal
892a100ea13ffff,Week_1_06-13,1,40.71162556007731,-73.8345467085199,-0.5900786612720671,0.05,Normal
892a100ea17ffff,Week_1_06-13,1,40.709040848982625,-73.83231577643315,-0.5900786612720671,0.05,Normal
892a100ea1bffff,Week_1_06-13,1,40.71151546617799,-73.83881899088897,-0.5900786612720671,0.05,Normal
892a100ea27ffff,Week_1_06-13,1,40.698482928783214,-73.83193672708524,-0.5900786612720671,0.05,Normal
892a100ea2bffff,Week_1_06-13,1,40.700957211090255,-73.83843845800342,-0.5900786612720671,0.05,Normal
892a100ea33ffff,Week_1_06-13,3,40.70376171379348,-73.83212623044601,1.6005143621794191,0.05,Hot Spot
892a100ea47ffff,Week_1_06-13,2,40.708710338371375,-73.84513189520284,0.5052178504536761,0.05,Normal
892a100ea4fffff,Week_1_06-13,2,40.708599852744356,-73.84940392440176,0.5052178504536761,0.05,Normal
892a100ea67ffff,Week_1_06-13,1,40.70084696974276,-73.84270977461809,-0.5900786612720671,0.05,Normal
892a100ea83ffff,Week_1_06-13,1,40.71443019411699,-73.82823283482405,-0.5900786612720671,0.05,Normal
892a100ea87ffff,Week_1_06-13,2,40.71184527467579,-73.82600212849914,0.5052178504536761,0.05,Normal
892a100ea8fffff,Week_1_06-13,1,40.711735496243506,-73.83027442104081,-0.5900786612720671,0.05,Normal
892a100ea93ffff,Week_1_06-13,2,40.71712494258158,-73.82619101774893,0.5052178504536761,0.05,Normal
892a100ea97ffff,Week_1_06-13,1,40.714539896184036,-73.82396029954656,-0.5900786612720671,0.05,Normal
892a100ea9bffff,Week_1_06-13,1,40.71701515912498,-73.83046379076069,-0.5900786612720671,0.05,Normal
892a100eaa7ffff,Week_1_06-13,2,40.703981255589184,-73.82358308638015,0.5052178504536761,0.05,Normal
892a100eaafffff,Week_1_06-13,1,40.70387156352864,-73.82785466093004,-0.5900786612720671,0.05,Normal
892a100ead3ffff,Week_1_06-13,1,40.71949014701822,-73.83696800201264,-0.5900786612720671,0.05,Normal
892a100ead7ffff,Week_1_06-13,1,40.71690521789462,-73.83473655870668,-0.5900786612720671,0.05,Normal
892a100eadbffff,Week_1_06-13,1,40.719379966566386,-73.84124100254235,-0.5900786612720671,0.05,Normal
892a100eb07ffff,Week_1_06-13,1,40.68825544069648,-73.81874744542998,-0.5900786612720671,0.05,Normal
892a100eb0bffff,Week_1_06-13,1,40.69073010458377,-73.8252469962174,-0.5900786612720671,0.05,Normal
892a100eb0fffff,Week_1_06-13,1,40.68814592119312,-73.82301758467443,-0.5900786612720671,0.05,Normal
892a100eb1bffff,Week_1_06-13,1,40.69342401571907,-73.82320604285624,-0.5900786612720671,0.05,Normal
892a100eb33ffff,Week_1_06-13,1,40.685671221766235,-73.81651852068623,-0.5900786612720671,0.05,Normal
892a100eb3bffff,Week_1_06-13,1,40.68556178351054,-73.8207884224462,-0.5900786612720671,0.05,Normal
892a100eb53ffff,Week_1_06-13,1,40.69589860840095,-73.82970656738769,-0.5900786612720671,0.05,Normal
892a100eb57ffff,Week_1_06-13,1,40.69331433366043,-73.82747665711011,-0.5900786612720671,0.05,Normal
892a100eb63ffff,Week_1_06-13,1,40.68534243439025,-73.82932821106424,-0.5900786612720671,0.05,Normal
892a100eb6bffff,Week_1_06-13,1,40.68523252352733,-73.83359809782743,-0.5900786612720671,0.05,Normal
892a100eb73ffff,Week_1_06-13,1,40.68803624413369,-73.82728771894209,-0.5900786612720671,0.05,Normal
892a100eb77ffff,Week_1_06-13,1,40.68545218771827,-73.82505831925468,-0.5900786612720671,0.05,Normal
892a100eb7bffff,Week_1_06-13,1,40.68792640951905,-73.83155784818547,-0.5900786612720671,0.05,Normal
892a100eb83ffff,Week_1_06-13,1,40.696336716170684,-73.81262313042998,-0.5900786612720671,0.05,Normal
892a100eb87ffff,Week_1_06-13,1,40.69375211631669,-73.81039417040414,-0.5900786612720671,0.05,Normal
892a100eb97ffff,Week_1_06-13,2,40.696445849070706,-73.80835225891441,0.5052178504536761,0.05,Normal
892a100eb9bffff,Week_1_06-13,2,40.69892136174636,-73.81485233982184,0.5052178504536761,0.05,Normal
892a100ebabffff,Week_1_06-13,1,40.688364802642994,-73.81447730125612,-0.5900786612720671,0.05,Normal
892a100ebb3ffff,Week_1_06-13,2,40.69116756220646,-73.80816545970916,0.5052178504536761,0.05,Normal
892a100ebb7ffff,Week_1_06-13,1,40.688583053862104,-73.80593699830995,-0.5900786612720671,0.05,Normal
892a100ebc3ffff,Week_1_06-13,1,40.69870246053607,-73.82339454342004,-0.5900786612720671,0.05,Normal
892a100ebd3ffff,Week_1_06-13,2,40.701396599945596,-73.82135314050964,0.5052178504536761,0.05,Normal
892a100ec23ffff,Week_1_06-13,1,40.7206917175065,-73.78996466748718,-0.5900786612720671,0.05,Normal
892a100ec2fffff,Week_1_06-13,1,40.717997530280435,-73.79200865698822,-0.5900786612720671,0.05,Normal
892a100ec37ffff,Week_1_06-13,2,40.7208000043951,-73.78569160842972,0.5052178504536761,0.05,Normal
892a100ec4fffff,Week_1_06-13,2,40.72823192818058,-73.80520017796368,0.5052178504536761,0.05,Normal
892a100ec6bffff,Week_1_06-13,1,40.72295153570804,-73.80501360717767,-0.5900786612720671,0.05,Normal
892a100ec93ffff,Week_1_06-13,1,40.73674991329707,-73.78197038750892,-0.5900786612720671,0.05,Normal
892a100ec97ffff,Week_1_06-13,1,40.73416340904768,-73.77974125340339,-0.5900786612720671,0.05,Normal
892a100ecabffff,Week_1_06-13,1,40.72608024310538,-73.78587599527135,-0.5900786612720671,0.05,Normal
892a100ecbbffff,Week_1_06-13,2,40.72877458143513,-73.78383131248857,0.5052178504536761,0.05,Normal
892a100ed03ffff,Week_1_06-13,1,40.71045665913346,-73.7767787494232,-0.5900786612720671,0.05,Normal
892a100ed0bffff,Week_1_06-13,2,40.710348696982415,-73.78105085655736,0.5052178504536761,0.05,Normal
892a100ed0fffff,Week_1_06-13,2,40.7077630563235,-73.77882302742796,0.5052178504536761,0.05,Normal
892a100ed17ffff,Week_1_06-13,2,40.7105644635605,-73.77250663782182,0.5052178504536761,0.05,Normal
892a100ed43ffff,Week_1_06-13,2,40.71282618240409,-73.78755127564736,0.5052178504536761,0.05,Normal
892a100ed4bffff,Week_1_06-13,3,40.71271782361393,-73.79182361161442,1.6005143621794191,0.05,Hot Spot
892a100ed4fffff,Week_1_06-13,1,40.71013229951144,-73.7895950572339,-0.5900786612720671,0.05,Normal
892a100ed67ffff,Week_1_06-13,3,40.702376001918275,-73.78291089055118,1.6005143621794191,0.05,Hot Spot
892a100ed6bffff,Week_1_06-13,1,40.704853115689104,-73.78941031445632,-0.5900786612720671,0.05,Normal
892a100ed6fffff,Week_1_06-13,1,40.702267810118904,-73.7871822704262,-0.5900786612720671,0.05,Normal
892a100ed73ffff,Week_1_06-13,1,40.70765501760318,-73.78309489212576,-0.5900786612720671,0.05,Normal
892a100ed77ffff,Week_1_06-13,1,40.70506950391126,-73.78086707445928,-0.5900786612720671,0.05,Normal
892a100ed7bffff,Week_1_06-13,3,40.707546821179925,-73.78736675228659,1.6005143621794191,0.05,Hot Spot
892a100ed87ffff,Week_1_06-13,1,40.71336561020987,-73.7661895279493,-0.5900786612720671,0.05,Normal
892a100ed8bffff,Week_1_06-13,1,40.71584401586059,-73.77268950035769,-0.5900786612720671,0.05,Normal
892a100ed8fffff,Week_1_06-13,1,40.71325804013729,-73.77046188637897,-0.5900786612720671,0.05,Normal
892a100edd3ffff,Week_1_06-13,3,40.721016104765155,-73.77714547665711,1.6005143621794191,0.05,Hot Spot
892a100ee07ffff,Week_1_06-13,1,40.72520949130719,-73.82006418103359,-0.5900786612720671,0.05,Normal
892a100ee2bffff,Week_1_06-13,1,40.71981974161581,-73.82414896978145,-0.5900786612720671,0.05,Normal
892a100ee47ffff,Week_1_06-13,1,40.72757553495881,-73.83084265804,-0.5900786612720671,0.05,Normal
892a100ee4fffff,Week_1_06-13,3,40.727465583596626,-73.83511638724376,1.6005143621794191,0.05,Hot Spot
892a100ee6bffff,Week_1_06-13,1,40.72218522575275,-73.83492645160982,-0.5900786612720671,0.05,Normal
892a100ee77ffff,Week_1_06-13,1,40.722404960530525,-73.82637994949906,-0.5900786612720671,0.05,Normal
892a100eea7ffff,Week_1_06-13,2,40.722842536306324,-73.80928688539976,0.5052178504536761,0.05,Normal
892a100eeabffff,Week_1_06-13,1,40.72531888771501,-73.81579067464547,-0.5900786612720671,0.05,Normal
892a100eeb7ffff,Week_1_06-13,1,40.725537207020636,-73.80724364720395,-0.5900786612720671,0.05,Normal
892a100eebbffff,Week_1_06-13,2,40.72801376186476,-73.81374769097759,0.5052178504536761,0.05,Normal
892a100f063ffff,Week_1_06-13,1,40.77580859145285,-73.90751409839366,-0.5900786612720671,0.05,Normal
892a100f07bffff,Week_1_06-13,2,40.778394151776716,-73.90975248337239,0.5052178504536761,0.05,Normal
892a100f103ffff,Week_1_06-13,1,40.76321759149942,-73.88349485157869,-0.5900786612720671,0.05,Normal
892a100f117ffff,Week_1_06-13,3,40.76332931776226,-73.87921781375825,1.6005143621794191,0.05,Hot Spot
892a100f11bffff,Week_1_06-13,1,40.76580317263568,-73.88573127063766,-0.5900786612720671,0.05,Normal
892a100f123ffff,Week_1_06-13,2,40.75534947972824,-73.88106341475304,0.5052178504536761,0.05,Normal
892a100f127ffff,Week_1_06-13,1,40.75276416083322,-73.87882775893013,-0.5900786612720671,0.05,Normal
892a100f12bffff,Week_1_06-13,1,40.75523768270419,-73.88533972768445,-0.5900786612720671,0.05,Normal
892a100f137ffff,Week_1_06-13,3,40.75546111868951,-73.87678709618369,1.6005143621794191,0.05,Hot Spot
892a100f13bffff,Week_1_06-13,1,40.75793484375494,-73.88329932080421,-0.5900786612720671,0.05,Normal
892a100f163ffff,Week_1_06-13,1,40.75771092801066,-73.89185241660068,-0.5900786612720671,0.05,Normal
