h3_cell,center_lat,center_lon,trend_slope,trend_p_value,trend_significance,trend_direction,total_crashes
892a100d503ffff,40.74354704274161,-73.92770154644333,-1.5353499785133593,0.2962698714842864,Not Significant,Decreasing,7
892a100d50bffff,40.743433519027384,-73.93197683192152,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100d517ffff,40.74366040848306,-73.92342625481051,-1.0503363254671114,1.0,Not Significant,Decreasing,8
892a100d51bffff,40.74613116213465,-73.929939540793,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100d523ffff,40.73568167651888,-73.92526363807173,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100d527ffff,40.733097818999966,-73.92302640717408,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,5
892a100d543ffff,40.74590379275409,-73.93849058039422,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100d553ffff,40.74860163877041,-73.9364535458035,1.697751629890199,1.0,Not Significant,Increasing,6
892a100d557ffff,40.74601755644,-73.93421506370754,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,6
892a100d563ffff,40.73803838561982,-73.93605072192892,-0.3942615669970462,0.80649594050734,Not Significant,Decreasing,9
892a100d56bffff,40.73792455201048,-73.94032551397851,0.5721641212277709,1.0,Not Significant,Increasing,4
892a100d577ffff,40.73815206129815,-73.93177592363314,-0.10785392434565876,1.0,Not Significant,Decreasing,7
892a100d5a3ffff,40.74118937795546,-73.91691368790532,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100d5bbffff,40.74377361625078,-73.91915095707063,0.8751579329567173,1.0,Not Significant,Increasing,8
892a100d5c3ffff,40.75141314739644,-73.93014027635867,0.004558237290670453,1.0,Not Significant,Increasing,6
892a100d5cbffff,40.75129953571198,-73.93441628041742,0.013344287470315963,1.0,Not Significant,Increasing,5
892a100d5dbffff,40.753997483557335,-73.93237878420179,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100d603ffff,40.76083481518789,-73.97331126335345,0.056309250585483854,0.08942935902899363,Not Significant,Increasing,4
892a100d607ffff,40.75825100161534,-73.97107010462192,0.07944016378251331,0.3081795474670539,Not Significant,Increasing,6
892a100d60fffff,40.75813587911897,-73.97534676942504,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100d617ffff,40.76094986181916,-73.96903435454628,0.47803241904042804,0.08942935902899363,Not Significant,Increasing,6
892a100d61bffff,40.76341867342424,-73.9755526726856,-0.08013662098194935,1.0,Not Significant,Decreasing,9
892a100d627ffff,40.750384953197305,-73.96862408455311,0.592608442121503,0.2962698714842864,Not Significant,Increasing,4
892a100d62fffff,40.750269919268,-73.97290003081406,0.02973708762219327,0.4624327264504764,Not Significant,Increasing,6
892a100d633ffff,40.75566723272887,-73.96882919645593,-0.10247164642506573,1.0,Not Significant,Decreasing,8
892a100d637ffff,40.7530835085508,-73.96658853882022,0.20507786764567268,0.3081795474670539,Not Significant,Increasing,6
892a100d63bffff,40.75555219244933,-73.97310562393588,-0.5343039683925556,0.2962698714842864,Not Significant,Decreasing,7
892a100d643ffff,40.76318794132349,-73.984106944923,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100d647ffff,40.760604247620456,-73.98186506091723,-0.15711298039141217,0.7340951823194757,Not Significant,Decreasing,5
892a100d64bffff,40.76307233809354,-73.98838407088253,-1.0688878821423402,0.08942935902899363,Not Significant,Decreasing,9
892a100d64fffff,40.76048872668631,-73.98614194957854,-0.7547294017525528,0.7340951823194757,Not Significant,Decreasing,11
892a100d653ffff,40.76588720703489,-73.98207170950569,0.02973708762219327,0.4624327264504764,Not Significant,Increasing,9
892a100d65bffff,40.76577167962786,-73.98634907959108,0.07944016378251331,0.3081795474670539,Not Significant,Increasing,6
892a100d663ffff,40.75532163770499,-73.98165845885663,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100d667ffff,40.7527381601755,-73.97941708936834,1.1152977152736403,1.0,Not Significant,Increasing,7
892a100d66bffff,40.75520612324228,-73.98593486620214,0.20507786764567268,0.3081795474670539,Not Significant,Increasing,6
892a100d66fffff,40.752622727967825,-73.98369325948109,0.5695983784999632,0.7340951823194757,Not Significant,Increasing,8
892a100d677ffff,40.755436994107676,-73.97738204475199,1.134957875558985,0.2962698714842864,Not Significant,Increasing,7
892a100d67bffff,40.757905159882704,-73.98390007891497,-1.0351568023043414,0.7340951823194757,Not Significant,Decreasing,14
892a100d687ffff,40.76376358566216,-73.96272121424846,2.213922685038174,0.2962698714842864,Not Significant,Increasing,8
892a100d68bffff,40.76623284041283,-73.96923955883975,0.5609925433331875,0.2962698714842864,Not Significant,Increasing,4
892a100d693ffff,40.76904674844277,-73.96292571940788,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100d6abffff,40.758365966029174,-73.9667934331769,-0.8978009491255936,0.7340951823194757,Not Significant,Decreasing,10
892a100d6afffff,40.75578211494533,-73.96455276235974,0.21798046826756642,0.3081795474670539,Not Significant,Increasing,5
892a100d6b7ffff,40.758595420605154,-73.95824007055161,-1.0990779208245118,1.0,Not Significant,Decreasing,8
892a100d6bbffff,40.76106475034742,-73.96475743911911,-0.93487771368965,0.7340951823194757,Not Significant,Decreasing,11
892a100d6d7ffff,40.76881695244565,-73.97148099464923,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100d803ffff,40.68771132304884,-73.94054512206203,-0.006594228981209113,1.0,Not Significant,Decreasing,6
892a100d807ffff,40.685129341239055,-73.93830930767197,0.5609925433331875,0.2962698714842864,Not Significant,Increasing,4
892a100d823ffff,40.6798517459696,-73.93810793631914,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100d827ffff,40.67726998148402,-73.93587263410512,-0.11680774321425072,1.0,Not Significant,Decreasing,8
892a100d82bffff,40.67973782129992,-73.94237743850054,0.5676494594107687,1.0,Not Significant,Increasing,9
892a100d82fffff,40.67715613858579,-73.94014189956584,-0.00574330801392825,1.0,Not Significant,Decreasing,6
892a100d833ffff,40.68254740459782,-73.93607374295772,-0.00574330801392825,1.0,Not Significant,Decreasing,6
892a100d847ffff,40.68748314039111,-73.94908555323798,0.013344287470315963,1.0,Not Significant,Increasing,5
892a100d853ffff,40.69276124584751,-73.9492881923741,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100d867ffff,40.679623739139274,-73.94664693438094,0.5643210013719782,1.0,Not Significant,Increasing,8
892a100d86bffff,40.68209106373461,-73.95315268587109,0.20507786764567268,0.3081795474670539,Not Significant,Increasing,6
892a100d86fffff,40.67950949948861,-73.95091642391299,-1.4828843864905188,0.22067136191984682,Not Significant,Decreasing,18
892a100d87bffff,40.684787076422445,-73.95111923461198,0.5609925433331875,0.2962698714842864,Not Significant,Increasing,4
892a100d88bffff,40.69310330179013,-73.93647609632583,-1.1001706992562954,0.7340951823194757,Not Significant,Decreasing,10
892a100d89bffff,40.69579936793708,-73.93444123809886,1.1554021964527172,0.2962698714842864,Not Significant,Increasing,5
892a100d8abffff,40.68524311444908,-73.93403931944766,0.5721641212277709,1.0,Not Significant,Increasing,4
892a100d8bbffff,40.687938875502,-73.93200466575503,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100d8c3ffff,40.69557163976815,-73.94298312808696,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100d8c7ffff,40.69298944073319,-73.94074680131081,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100d8cbffff,40.695457539267665,-73.94725406363679,-0.1359467910797645,1.0,Not Significant,Decreasing,8
892a100d8cfffff,40.692875422085336,-73.94501750000939,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100d8d3ffff,40.69826790864624,-73.94094852591381,-2.0829982343762308,1.0,Not Significant,Decreasing,7
892a100d8dbffff,40.6981538839029,-73.94521970466566,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100d903ffff,40.66963839969568,-73.92489966329703,0.046602627541192654,0.3081795474670539,Not Significant,Increasing,7
892a100d90bffff,40.66952495940628,-73.9291682248269,0.4994282806137346,0.3081795474670539,Not Significant,Increasing,16
892a100d90fffff,40.6669433759139,-73.92693392073876,1.134957875558985,1.0,Not Significant,Increasing,5
892a100d917ffff,40.66975168256973,-73.92063109566294,1.697751629890199,0.2962698714842864,Not Significant,Increasing,8
892a100d91bffff,40.672220110161696,-73.92713398015772,0.01667274550910658,1.0,Not Significant,Increasing,7
892a100d937ffff,40.66189354019524,-73.91819820936931,-0.6849623778955201,1.0,Not Significant,Decreasing,8
892a100d93bffff,40.66436183772519,-73.92469986609467,0.01494614397919237,0.7340951823194757,Not Significant,Increasing,6
892a100d947ffff,40.6694113617025,-73.93343678020517,-0.41448812053070194,0.80649594050734,Not Significant,Decreasing,10
892a100d94fffff,40.66929760658531,-73.93770532938454,-0.703789044900426,0.7340951823194757,Not Significant,Decreasing,9
892a100d963ffff,40.66413481166913,-73.93323602405931,0.6432662709811594,0.3081795474670539,Not Significant,Increasing,7
892a100d967ffff,40.66155348212877,-73.9310017455675,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100d96fffff,40.66143981473012,-73.93526957869038,0.10759478907525524,1.0,Not Significant,Increasing,4
892a100d973ffff,40.66682985990163,-73.93120223944943,-0.44142740257320057,0.7340951823194757,Not Significant,Decreasing,7
892a100d97bffff,40.66671618649536,-73.93547055198667,0.015083440543676718,1.0,Not Significant,Increasing,5
892a100d98fffff,40.67244668181951,-73.91859636534353,0.47803241904042804,0.08942935902899363,Not Significant,Increasing,6
892a100d993ffff,40.67783683386722,-73.91452621432816,-0.00574330801392825,1.0,Not Significant,Decreasing,9
892a100d997ffff,40.67525470613038,-73.91229234561762,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,7
892a100d99bffff,40.6777237783415,-73.91879551045534,0.050772273586896254,0.7340951823194757,Not Significant,Increasing,5
892a100d9b3ffff,40.66997777606798,-73.9120939422717,0.046602627541192654,0.3081795474670539,Not Significant,Increasing,7
892a100d9cbffff,40.67738366690967,-73.93160336241628,0.5609925433331875,1.0,Not Significant,Increasing,5
892a100d9d7ffff,40.67761056533937,-73.923064800544,0.20254406208959702,0.7340951823194757,Not Significant,Increasing,7
892a100da03ffff,40.68690992665365,-73.97043651873959,0.21798046826756642,0.3081795474670539,Not Significant,Increasing,5
892a100da07ffff,40.6843285179353,-73.9681990473846,0.24601758608114935,0.7340951823194757,Not Significant,Increasing,14
892a100da0fffff,40.684213484499054,-73.97246898422345,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100da13ffff,40.689606420166605,-73.96840382319157,-0.1891436476021663,0.7340951823194757,Not Significant,Decreasing,7
892a100da1bffff,40.68949138037839,-73.9726742398979,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100da23ffff,40.67905096600579,-73.96799431760914,-0.5026880696042401,1.0,Not Significant,Decreasing,6
892a100da37ffff,40.679165835606526,-73.96372485394468,-0.14001234519404748,1.0,Not Significant,Decreasing,6
892a100da3bffff,40.68163220273704,-73.97023152604302,0.9411186941016638,0.08942935902899363,Not Significant,Increasing,8
892a100da43ffff,40.68926082811238,-73.98121505334214,-1.5595907335485817,0.3081795474670539,Not Significant,Decreasing,13
892a100da47ffff,40.686679538342524,-73.97897685896905,-0.48418008840267934,1.0,Not Significant,Decreasing,14
892a100da4bffff,40.68914531563664,-73.98548544998519,-0.13731412203264856,1.0,Not Significant,Decreasing,5
892a100da53ffff,40.69195759974782,-73.97918285759394,0.04024317925249571,0.08641073297370006,Not Significant,Increasing,5
892a100da5bffff,40.69184216282641,-73.98345349757994,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100da6bffff,40.681286403189425,-73.98304058692273,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,5
892a100da73ffff,40.68409829353906,-73.97673891442571,0.07330968493282225,0.80649594050734,Not Significant,Increasing,11
892a100da77ffff,40.68151709372419,-73.9745012196771,0.03373533950878617,0.7340951823194757,Not Significant,Increasing,7
892a100da8fffff,40.68972130239029,-73.96413339989236,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100daafffff,40.68186194824862,-73.96169211898936,0.10759478907525524,0.2962698714842864,Not Significant,Increasing,3
892a100dadbffff,40.697351297122275,-73.97511777582025,0.050772273586896254,0.7340951823194757,Not Significant,Increasing,5
892a100db03ffff,40.668841012001906,-73.95477946316518,-0.6416570572137714,0.7340951823194757,Not Significant,Decreasing,9
892a100db07ffff,40.66625991894946,-73.95254373945382,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100db0bffff,40.66872646983233,-73.9590479806393,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100db0fffff,40.66614545858772,-73.95681202041338,-0.10532818324862564,1.0,Not Significant,Decreasing,8
892a100db17ffff,40.66895539676298,-73.95051093925528,-0.5178335680725825,1.0,Not Significant,Decreasing,5
892a100db23ffff,40.66098357161216,-73.9523408485365,-0.5026880696042401,1.0,Not Significant,Decreasing,7
892a100db2bffff,40.66086911745675,-73.95660865009998,0.03373533950878617,0.7340951823194757,Not Significant,Increasing,5
892a100db57ffff,40.67130752621862,-73.96128419043687,-1.5840915738707597,1.0,Not Significant,Decreasing,6
892a100db67ffff,40.66075450595298,-73.96087644520958,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100db77ffff,40.66344995656429,-73.9588443477502,-0.5481385180616485,0.7340951823194757,Not Significant,Decreasing,7
892a100db8fffff,40.67165092592614,-73.94847790909458,-0.10532818324862564,1.0,Not Significant,Decreasing,7
892a100db93ffff,40.67704213821598,-73.94441115875115,0.056309250585483854,0.3081795474670539,Not Significant,Increasing,4
892a100db9bffff,40.67692798037555,-73.94868041161357,0.056309250585483854,0.3081795474670539,Not Significant,Increasing,4
892a100dba3ffff,40.666488367504606,-73.9440071583513,0.5778771948748909,1.0,Not Significant,Increasing,6
892a100dbafffff,40.66379309228499,-73.94604021442294,0.592608442121503,0.2962698714842864,Not Significant,Increasing,4
892a100dbb3ffff,40.66918369405567,-73.9419738723176,0.021658872488035136,0.80649594050734,Not Significant,Increasing,8
892a100dbc3ffff,40.676699192286804,-73.95721889818027,0.08715046818152314,1.0,Not Significant,Increasing,4
892a100dbcbffff,40.67658456204048,-73.96148813178975,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100dbd3ffff,40.67939510234893,-73.9551859070492,-0.36558909944069146,0.7340951823194757,Not Significant,Decreasing,6
892a100dc03ffff,40.70658414386773,-73.92629950200592,-0.1830396808197342,0.7340951823194757,Not Significant,Decreasing,5
892a100dc07ffff,40.704001273378665,-73.92406359777178,0.046602627541192654,0.3081795474670539,Not Significant,Increasing,7
892a100dc0bffff,40.706470661899424,-73.93057142286666,0.08715046818152314,0.2962698714842864,Not Significant,Increasing,3
892a100dc0fffff,40.70388787322646,-73.92833528157483,0.08715046818152314,1.0,Not Significant,Increasing,4
892a100dc13ffff,40.709280465579084,-73.92426349201662,-0.1830396808197342,0.7340951823194757,Not Significant,Decreasing,5
892a100dc17ffff,40.70669746814224,-73.92202757501582,-0.703789044900426,0.7340951823194757,Not Significant,Decreasing,8
892a100dc23ffff,40.69872243130249,-73.92386374848017,0.5123407302818035,0.4624327264504764,Not Significant,Increasing,8
892a100dc2bffff,40.698609037087934,-73.9281349521076,-0.13731412203264856,1.0,Not Significant,Decreasing,5
892a100dc33ffff,40.70141844804283,-73.92182794336564,0.04496018625863146,0.2962698714842864,Not Significant,Increasing,6
892a100dc37ffff,40.698835667882435,-73.91959253875253,0.00967879623170971,1.0,Not Significant,Increasing,12
892a100dc4bffff,40.708825894938535,-73.94135211124357,0.013344287470315963,1.0,Not Significant,Increasing,5
892a100dc4fffff,40.706243224885085,-73.93911524601009,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100dc63ffff,40.70107802001348,-73.93464226521701,-0.5419972401404175,1.0,Not Significant,Decreasing,6
892a100dc67ffff,40.698495485239725,-73.93240614958732,0.07568817709067874,0.4624327264504764,Not Significant,Increasing,11
892a100dc6bffff,40.70096422869821,-73.938913693456,-0.5805779423522827,0.3081795474670539,Not Significant,Decreasing,8
892a100dc6fffff,40.69838177575883,-73.93667734087188,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,5
892a100dc73ffff,40.703774315400814,-73.93260695922659,0.544382484920453,0.7340951823194757,Not Significant,Increasing,7
892a100dc93ffff,40.71478635864876,-73.9159181239883,0.5721641212277709,0.2962698714842864,Not Significant,Increasing,5
892a100dc9bffff,40.71467326212628,-73.92019078064091,-0.5376324264313461,0.2962698714842864,Not Significant,Decreasing,4
892a100dca3ffff,40.70422760065885,-73.91552021190157,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100dca7ffff,40.70164461178906,-73.91328503166075,-0.5477103137875373,0.2962698714842864,Not Significant,Decreasing,5
892a100dcabffff,40.704114515856446,-73.91979190786482,-0.987200887126045,0.80649594050734,Not Significant,Decreasing,12
892a100dcbbffff,40.70681063472192,-73.91775564194381,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100dccbffff,40.71433302603256,-73.93300871402755,-0.12420439579988973,1.0,Not Significant,Decreasing,6
892a100dd0bffff,40.68839208976349,-73.91492367926546,-0.381649595180491,0.7340951823194757,Not Significant,Decreasing,6
892a100dd0fffff,40.685809617489134,-73.91268928612706,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100dd17ffff,40.688617751556514,-73.90638314984173,0.029814687790289007,1.0,Not Significant,Increasing,5
892a100dd23ffff,40.68064480882803,-73.90822124860333,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100dd27ffff,40.67806247248559,-73.90598760414794,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100dd37ffff,40.680757473535,-73.90395169772044,0.09768297845675342,0.4624327264504764,Not Significant,Increasing,12
892a100dd3bffff,40.683227190503246,-73.91045514258468,-0.00574330801392825,1.0,Not Significant,Decreasing,8
892a100dd47ffff,40.68827902253111,-73.91919393500373,0.04024317925249571,0.08641073297370006,Not Significant,Increasing,5
892a100dd4fffff,40.68816579774277,-73.92346418469639,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100dd5bffff,40.69344393940556,-73.92366394412677,-0.14910168389568532,1.0,Not Significant,Decreasing,6
892a100dd6fffff,40.68030586971888,-73.92102986553162,-1.0852806822942176,0.2962698714842864,Not Significant,Decreasing,5
892a100dd73ffff,40.68569663195232,-73.91695930492631,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,5
892a100dd7bffff,40.68558348887896,-73.92122931770538,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100dd97ffff,40.694120959551014,-73.89803947640003,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100dd9bffff,40.69659145169056,-73.9045444297938,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100ddc3ffff,40.696365930127364,-73.91308640516016,0.10759478907525524,0.2962698714842864,Not Significant,Increasing,3
892a100ddc7ffff,40.693783158667706,-73.91085173705784,0.592608442121503,0.2962698714842864,Not Significant,Increasing,4
892a100ddcbffff,40.69625293291968,-73.91735738389737,0.02973708762219327,0.4624327264504764,Not Significant,Increasing,6
892a100ddd3ffff,40.69906166813469,-73.91105010118629,0.20925679059843982,0.7340951823194757,Not Significant,Increasing,11
892a100dddbffff,40.69894874682683,-73.91532132297209,-1.0187572513169543,1.0,Not Significant,Decreasing,11
892a100de0bffff,40.70567187277512,-73.96047469328077,-0.00574330801392825,1.0,Not Significant,Decreasing,6
892a100de17ffff,40.70590088668403,-73.95193093356782,-0.10247164642506573,1.0,Not Significant,Decreasing,8
892a100de1bffff,40.70836880093239,-73.95844062971221,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100de23ffff,40.69792536152797,-73.95376204310934,1.1554021964527172,0.2962698714842864,Not Significant,Increasing,6
892a100de27ffff,40.69534328115783,-73.95152499282717,-0.5178335680725825,1.0,Not Significant,Decreasing,4
892a100de3bffff,40.700507486935706,-73.95599934325563,0.5721641212277709,1.0,Not Significant,Increasing,4
892a100de5bffff,40.71072153101152,-73.96922338704516,0.08715046818152314,1.0,Not Significant,Increasing,3
892a100de67ffff,40.697696208641965,-73.96230435582322,-1.4980623611561765,0.7340951823194757,Not Significant,Decreasing,14
892a100de73ffff,40.70297499584633,-73.9625085265644,-0.5343039683925556,1.0,Not Significant,Decreasing,6
892a100de77ffff,40.70039290737465,-73.96027073967913,-1.8779281735338378,0.08942935902899363,Not Significant,Decreasing,14
892a100de87ffff,40.708711858000065,-73.94562425042554,0.08715046818152314,0.2962698714842864,Not Significant,Increasing,3
892a100de8bffff,40.711180214606244,-73.95213397242364,0.6477697098634507,0.3081795474670539,Not Significant,Increasing,7
892a100de97ffff,40.711408610040806,-73.94358922641511,0.009606736780117992,1.0,Not Significant,Increasing,9
892a100dea7ffff,40.70085027973182,-73.94318511542686,-0.14830703141297039,1.0,Not Significant,Decreasing,12
892a100decfffff,40.710951188260466,-73.96067869276034,-1.656158601508606,0.2962698714842864,Not Significant,Decreasing,11
892a100ded3ffff,40.716345452051755,-73.95660990077972,-0.018802162546073385,1.0,Not Significant,Decreasing,10
892a100ded7ffff,40.713762810846816,-73.95437181158434,-1.0688878821423402,0.08942935902899363,Not Significant,Decreasing,9
892a100dedbffff,40.716230853775706,-73.96088273813326,0.029814687790289007,1.0,Not Significant,Increasing,5
892a100e00fffff,40.76207110102365,-73.82565986119289,0.22915204616214982,0.3081795474670539,Not Significant,Increasing,7
892a100e017ffff,40.764876882117086,-73.81933871592852,-0.46993021250257105,1.0,Not Significant,Decreasing,4
892a100e03bffff,40.75948454835243,-73.82342703725897,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100e043ffff,40.76713443212517,-73.83440359975229,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100e047ffff,40.76454787033482,-73.83217003734347,-0.37882957991257715,0.80649594050734,Not Significant,Decreasing,9
892a100e063ffff,40.759265059059935,-73.83198028363003,-1.021548049193144,0.4624327264504764,Not Significant,Decreasing,12
892a100e06bffff,40.75915507727417,-73.83625689920167,0.5874632308412561,0.7340951823194757,Not Significant,Increasing,9
892a100e06fffff,40.75656881465391,-73.83402361088089,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100e077ffff,40.75937488275295,-73.82770366296657,0.42856700470210657,0.3081795474670539,Not Significant,Increasing,10
892a100e07bffff,40.7618514486033,-73.83421358392413,-0.16002096959624165,1.0,Not Significant,Decreasing,13
892a100e0afffff,40.75970340526744,-73.8148737709018,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100e0b3ffff,40.76509543263108,-73.810784476812,0.060105684726974085,1.0,Not Significant,Increasing,7
892a100e0c7ffff,40.77005054050933,-73.82380466142742,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100e123ffff,40.738793762886594,-73.8055734455161,-0.15711298039141217,0.7340951823194757,Not Significant,Decreasing,5
892a100e12bffff,40.738684748999304,-73.80984816616888,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100e167ffff,40.73857557717473,-73.81412288198078,1.3378549032828748,0.3081795474670539,Not Significant,Increasing,10
892a100e1c3ffff,40.754530110138,-73.81040982606521,-0.44005346678761637,1.0,Not Significant,Decreasing,5
892a100e1c7ffff,40.751943530773865,-73.80817822863013,0.010015829431525403,1.0,Not Significant,Increasing,4
892a100e1d7ffff,40.75463913852094,-73.80613366200845,0.07944016378251331,0.3081795474670539,Not Significant,Increasing,5
892a100e22bffff,40.75601694252273,-73.85540542043442,0.03444041754065217,0.4624327264504764,Not Significant,Increasing,7
892a100e22fffff,40.75343113331325,-73.85317119200127,0.47803241904042804,0.08942935902899363,Not Significant,Increasing,6
892a100e273ffff,40.7611886966752,-73.85987462777857,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100e277ffff,40.75860279698412,-73.85763989901513,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,6
892a100e27bffff,40.76107768464052,-73.86415144978784,0.013344287470315963,1.0,Not Significant,Increasing,5
892a100e297ffff,40.76961088911078,-73.84091498576912,0.029814687790289007,0.2962698714842864,Not Significant,Increasing,3
892a100e363ffff,40.740392407909304,-73.84627871929085,-0.19980017986015233,1.0,Not Significant,Decreasing,10
892a100e36fffff,40.73769651693464,-73.84832042849439,-0.5477103137875373,1.0,Not Significant,Decreasing,4
892a100e377ffff,40.74050276682194,-73.84200380081623,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100e38bffff,40.751286530332294,-73.83383368060818,-0.381649595180491,0.7340951823194757,Not Significant,Decreasing,6
892a100e3a3ffff,40.7435285316562,-73.82713610179051,0.009370366896556903,1.0,Not Significant,Increasing,3
892a100e3b3ffff,40.74622421791579,-73.8250929580459,-1.0990779208245118,1.0,Not Significant,Decreasing,7
892a100e453ffff,40.78870863317146,-73.8180469913038,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100e473ffff,40.78083682704479,-73.81562533647018,0.009370366896556903,1.0,Not Significant,Increasing,4
892a100e563ffff,40.76003050491779,-73.80204383472586,0.01494614397919237,0.3081795474670539,Not Significant,Increasing,4
892a100e60bffff,40.78276515376716,-73.84353145958102,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100e647ffff,40.7826547534587,-73.84781022951118,0.004558237290670453,1.0,Not Significant,Increasing,6
892a100e657ffff,40.78535211394838,-73.84576653577298,0.060105684726974085,1.0,Not Significant,Increasing,7
892a100e673ffff,40.78006792018196,-73.84557516541007,0.5609925433331875,1.0,Not Significant,Increasing,6
892a100e803ffff,40.70969761191556,-73.8066834028901,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100e807ffff,40.707112458473134,-73.80445414661054,0.022528449024715513,0.7340951823194757,Not Significant,Increasing,7
892a100e80fffff,40.70700347354693,-73.80872598337423,0.07944016378251331,0.3081795474670539,Not Significant,Increasing,5
892a100e82bffff,40.7017244862025,-73.8085391001314,-0.8978009491255936,0.7340951823194757,Not Significant,Decreasing,8
892a100e82fffff,40.69913963240755,-73.80631011667033,0.04884901441927132,0.3081795474670539,Not Significant,Increasing,4
892a100e853ffff,40.71475882705207,-73.81541521406038,1.7024745682680886,0.2962698714842864,Not Significant,Increasing,9
892a100e857ffff,40.71217366356073,-73.81318522097392,0.10759478907525524,0.2962698714842864,Not Significant,Increasing,3
892a100e863ffff,40.70420016668312,-73.81503992236844,-0.34011150671508844,1.0,Not Significant,Decreasing,11
892a100e867ffff,40.70161534844084,-73.81281045180616,-0.1830396808197342,0.7340951823194757,Not Significant,Decreasing,5
892a100e86bffff,40.704090789974295,-73.8193115068438,-1.0652606817094696,0.22067136191984682,Not Significant,Decreasing,16
892a100e86fffff,40.7015060530216,-73.81708179861472,-0.21676064786553648,1.0,Not Significant,Decreasing,8
892a100e88bffff,40.715086040176615,-73.80259754921575,-0.6223125921747625,0.7340951823194757,Not Significant,Decreasing,7
892a100e8a7ffff,40.704744685054834,-73.79368192756857,-0.45596349698574007,1.0,Not Significant,Decreasing,8
892a100e8b3ffff,40.710023864193026,-73.79386715068127,-1.0270108931866653,1.0,Not Significant,Decreasing,5
892a100e8b7ffff,40.7074384670545,-73.79163860786296,0.5703091853487751,0.7340951823194757,Not Significant,Increasing,7
892a100e8cfffff,40.7148680558514,-73.8111426639467,0.03038255015716177,0.3081795474670539,Not Significant,Increasing,5
892a100e8d7ffff,40.71767149322926,-73.80482707836626,1.4526829345345436,0.2962698714842864,Not Significant,Increasing,4
892a100e92bffff,40.683631470941414,-73.79294145153011,0.08715046818152314,1.0,Not Significant,Increasing,4
892a100e94fffff,40.69127653266716,-73.8038950634325,0.04496018625863146,1.0,Not Significant,Increasing,5
892a100e963ffff,40.68610739940704,-73.79943886507965,0.010015829431525403,1.0,Not Significant,Increasing,3
892a100e983ffff,40.69709733645256,-73.78272693035508,0.056309250585483854,0.08942935902899363,Not Significant,Increasing,4
